cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
0.00023472434445206543,0.000279229952163,0.0004138639422404918,56,150.89013732833956,0.21223470661672908
0.00023151514182544937,0.0002380758222262,0.0002684150211678814,296,144.82209737827716,0.08739076154806492
0.0002301179758560647,0.0002410862333404,0.0002759049908890344,342,142.98314606741573,0.1111111111111111
0.0002299582766812836,0.0002188756507013,0.00026148342223995374,134,144.0187265917603,0.09488139825218476
0.00022953796639406057,0.0001813959693728,0.0003393736950724952,270,154.51248439450686,0.14357053682896379
0.0002248828550136865,0.0002154426885656,0.00020294002462608712,103,139.59550561797752,0.05493133583021224
0.000220526611591354,0.0002750243867916,0.00038109385026163925,390,154.32771535580525,0.18601747815230962
0.00021434742829996105,0.0002322117692947,0.00032531664878413387,268,153.46441947565543,0.12109862671660425
0.0002107738125774905,0.0001936471166679,0.0003116414976957668,359,154.7016229712859,0.15730337078651685
0.00020929235863261043,0.0001585949126754,0.0005115016169784923,285,177.2159800249688,0.2247191011235955
0.00020794843181396987,0.0001933227852636,0.0003963166170394986,225,163.32022471910113,0.1560549313358302
0.00020691162262931507,0.0001853234041392,0.0003145297567962112,353,155.48751560549314,0.10986267166042447
0.00020560870552772156,0.0001816050537691,0.00039875461907046153,193,165.79775280898878,0.15730337078651685
0.00020148000896941901,0.0001612052474105,0.0003275116640697629,304,161.6192259675406,0.1373283395755306
0.00019847665093937687,0.0001725245221454,0.00031850195510280734,441,155.27777777777777,0.05368289637952559
0.00019815641744395278,0.0002533244936411,0.00032693935323725894,112,153.8239700374532,0.12109862671660425
0.00019166754042636806,0.0001676485420515,0.000486093585930441,229,178.78214731585518,0.16978776529338327
0.00019156232607775117,0.0001687357404212,0.0005059221697863409,453,175.79151061173533,0.14357053682896379
0.00018878009047239487,0.0001696366740275,0.00022118481568239722,434,154.06367041198502,0.05867665418227216
0.00018529606368396416,0.0001678127196314,0.0003195630474307346,223,165.0948813982522,0.09363295880149813
0.00018283540487242157,0.0001744105513375,0.0002708364102646892,96,159.93570536828963,0.09363295880149813
0.0001787536654987877,0.0001577195805281,0.0004460740610136738,124,177.73470661672908,0.17852684144818975
0.00016612796792977487,0.0001799536818042,0.0003336346964636491,29,168.56367041198502,0.1198501872659176
